RecordID,Quantity,Discount,Profit,ActualSales,PredictedSales,PredictionError,ErrorCategory,Region,Category,YearMonth
4424,3,0.0,75.735,302.94,326.7685999999996,23.828599999999597,Normal Error,South,Furniture,2017-05
4425,5,0.0,15.6375,34.75,36.42100000000002,1.6710000000000207,Normal Error,South,Technology,2017-05
4426,6,0.0,54.6912,113.94,136.51500000000004,22.575000000000045,Normal Error,South,Office Supplies,2017-05
4427,2,0.0,15.6744,55.98,49.420699999999954,6.559300000000043,Normal Error,South,Technology,2017-05
4428,3,0.0,12.231,27.18,52.25769999999997,25.07769999999997,Normal Error,West,Office Supplies,2017-09
4429,6,0.0,523.7052,1805.88,1801.954400000001,3.925599999999122,Normal Error,Central,Furniture,2017-03
4430,3,0.0,18.447,70.95,73.24819999999991,2.298199999999909,Normal Error,East,Office Supplies,2017-09
4431,4,0.0,9.6,20.0,59.70718,39.70718,Normal Error,South,Office Supplies,2016-11
4432,3,0.0,2.0748,7.98,8.117100000000011,0.13710000000001088,Normal Error,South,Office Supplies,2016-11
4433,5,0.0,9.158,24.1,24.69489999999995,0.5948999999999494,Normal Error,South,Furniture,2016-11
4434,1,0.0,2.625,8.75,20.189479999999996,11.439479999999996,Normal Error,South,Office Supplies,2016-11
4435,3,0.0,160.1586,842.94,748.7832000000012,94.15679999999884,Normal Error,South,Furniture,2016-11
4436,1,0.8,-3.6003,2.182,2.152739999999997,0.02926000000000295,Normal Error,Central,Office Supplies,2016-05
4437,7,0.2,2.7384,27.384,34.77918000000002,7.395180000000018,Normal Error,Central,Office Supplies,2016-05
4438,3,0.8,-71.2962,26.406,29.56235999999999,3.1563599999999923,Normal Error,Central,Office Supplies,2016-05
4439,2,0.2,3.6288,10.368,10.368000000000022,2.1316282072803006e-14,Normal Error,Central,Office Supplies,2016-12
4440,4,0.2,7.4,23.68,23.216639999999998,0.46336000000000155,Normal Error,Central,Office Supplies,2016-12
4441,1,0.0,36.2835,109.95,120.15640000000005,10.206400000000045,Normal Error,Central,Technology,2016-07
4442,5,0.0,135.219,965.85,840.9508600000007,124.8991399999993,Normal Error,Central,Office Supplies,2016-07
4443,5,0.0,10.512,29.2,26.836633333333353,2.3633666666666464,Normal Error,Central,Office Supplies,2016-07
4444,5,0.0,15.552,32.4,32.400000000000055,5.684341886080802e-14,Normal Error,Central,Office Supplies,2016-07
4445,5,0.0,36.8245,78.35,82.25420000000014,3.904200000000145,Normal Error,Central,Office Supplies,2014-11
4446,6,0.0,14.256,31.68,64.05700000000003,32.37700000000003,Normal Error,Central,Office Supplies,2014-11
4447,4,0.0,14.2688,29.12,31.223199999999956,2.103199999999955,Normal Error,Central,Office Supplies,2014-11
4448,5,0.0,42.3625,169.45,165.00170000000023,4.448299999999762,Normal Error,Central,Office Supplies,2014-11
4449,2,0.0,4.0192,12.56,13.900799999999974,1.3407999999999731,Normal Error,West,Furniture,2015-06
4450,1,0.0,3.1104,6.48,6.480000000000009,8.881784197001252e-15,Normal Error,West,Office Supplies,2015-06
4451,3,0.0,87.7443,186.69,192.8016999999999,6.1116999999998995,Normal Error,West,Office Supplies,2015-06
4452,5,0.0,8.636,25.4,25.070800000000034,0.32919999999996463,Normal Error,West,Furniture,2016-07
4453,2,0.0,20.6612,43.96,57.83800000000003,13.878000000000029,Normal Error,West,Office Supplies,2016-07
4454,5,0.15,225.735,1279.165,1226.3757199999998,52.78928000000019,Normal Error,West,Furniture,2016-07
4455,4,0.0,0.5584,27.92,31.758960000000037,3.8389600000000357,Normal Error,West,Office Supplies,2016-07
4456,2,0.2,-12.9568,129.568,138.84159999999983,9.273599999999817,Normal Error,West,Furniture,2015-09
4457,2,0.2,2.1492,6.368,6.428960000000005,0.06096000000000501,Normal Error,West,Office Supplies,2015-09
4458,5,0.0,114.9385,244.55,244.40309999999957,0.1469000000004428,Normal Error,West,Office Supplies,2017-08
4459,2,0.2,-299.8116,1332.496,1273.3931799999998,59.10282000000029,Normal Error,West,Office Supplies,2017-03
4460,1,0.2,3.2776,32.776,27.258139999999976,5.517860000000027,Normal Error,West,Furniture,2017-09
4461,2,0.2,-29.4368,147.184,149.61079999999978,2.426799999999787,Normal Error,West,Office Supplies,2017-09
4462,2,0.2,1.3596,54.384,39.54695999999999,14.837040000000009,Normal Error,West,Technology,2017-09
4463,4,0.7,-58.8616,76.776,76.9857799999999,0.2097799999999097,Normal Error,West,Office Supplies,2017-09
4464,3,0.2,5.2026,14.352,19.719180000000037,5.367180000000037,Normal Error,West,Office Supplies,2017-09
4465,2,0.2,26.224,209.792,178.77071999999993,31.021280000000075,Normal Error,West,Office Supplies,2017-09
4466,1,0.2,1.1151,3.304,3.254159999999996,0.04984000000000366,Normal Error,West,Office Supplies,2015-08
4467,9,0.0,7.371,16.38,54.31365999999994,37.933659999999946,Normal Error,East,Office Supplies,2017-11
4468,2,0.0,78.9412,167.96,217.35089999999974,49.39089999999973,Normal Error,East,Office Supplies,2017-11
4469,2,0.2,-16.0784,321.568,255.88739999999973,65.68060000000025,Normal Error,East,Furniture,2017-11
4470,2,0.0,6.2208,12.96,12.960000000000019,1.7763568394002505e-14,Normal Error,East,Office Supplies,2017-11
4471,3,0.3,-23.7822,128.058,252.82939200000044,124.77139200000045,Normal Error,East,Furniture,2017-05
4472,1,0.3,-15.4666,63.686,101.15243999999988,37.466439999999885,Normal Error,East,Furniture,2017-09
4473,3,0.2,65.9934,239.976,501.1889600000005,261.2129600000005,Normal Error,East,Technology,2017-09
4474,2,0.4,-189.321,344.22,442.86384000000044,98.64384000000041,Normal Error,East,Furniture,2017-09
4475,3,0.2,5.4432,15.552,15.551999999999978,2.1316282072803006e-14,Normal Error,East,Office Supplies,2017-09
4476,4,0.2,7.4368,21.248,23.80351999999999,2.555519999999987,Normal Error,East,Furniture,2017-09
4477,2,0.2,2.64,8.448,8.447999999999986,1.4210854715202004e-14,Normal Error,East,Office Supplies,2017-09
4478,3,0.0,23.3163,333.09,132.5942999999999,200.49570000000008,Normal Error,Central,Office Supplies,2017-10
4479,2,0.0,54.7756,248.98,197.03119999999961,51.948800000000375,Normal Error,Central,Furniture,2017-10
4480,5,0.0,11.703,24.9,26.698600000000038,1.7986000000000395,Normal Error,East,Office Supplies,2014-03
4481,7,0.0,5.0358,15.26,15.933499999999999,0.6734999999999989,Normal Error,West,Office Supplies,2016-11
4482,2,0.0,14.2956,43.32,45.47980000000003,2.1598000000000326,Normal Error,West,Office Supplies,2016-11
4483,12,0.2,15.7992,43.584,54.58675999999994,11.002759999999938,Normal Error,West,Office Supplies,2016-11
4484,3,0.0,56.9772,116.28,128.31600000000014,12.036000000000143,Normal Error,West,Office Supplies,2016-11
4485,2,0.2,3.0212,9.296,9.434240000000015,0.13824000000001568,Normal Error,West,Office Supplies,2016-11
4486,3,0.0,9.3312,19.44,19.44000000000004,3.907985046680551e-14,Normal Error,West,Office Supplies,2016-11
4487,3,0.0,150.984,314.55,314.5499999999995,5.115907697472721e-13,Normal Error,West,Office Supplies,2016-11
4488,5,0.8,-25.2185,16.27,16.02729999999999,0.2427000000000099,Normal Error,Central,Office Supplies,2015-09
4489,9,0.2,-14.688,69.12,139.1309200000003,70.01092000000028,Normal Error,Central,Office Supplies,2015-09
4490,3,0.8,-7.8225,4.47,4.633600000000007,0.16360000000000685,Normal Error,Central,Office Supplies,2015-09
4491,3,0.2,5.2287,418.296,259.3387199999998,158.9572800000002,Normal Error,West,Furniture,2017-08
4492,2,0.4,109.998,659.988,638.7359199999988,21.25208000000123,Normal Error,East,Technology,2014-12
4493,2,0.2,1.4224,8.128,9.50176000000001,1.3737600000000096,Normal Error,East,Furniture,2014-12
4494,7,0.2,12.7008,36.288,36.288000000000004,7.105427357601002e-15,Normal Error,East,Office Supplies,2014-12
4495,6,0.3,-51.984,909.72,850.5224200000005,59.19757999999956,Normal Error,East,Furniture,2014-12
4496,9,0.15,75.5937,917.9235,892.0488650000005,25.874634999999444,Normal Error,West,Furniture,2017-06
4497,6,0.0,19.0512,38.88,50.629700000000064,11.749700000000061,Normal Error,West,Office Supplies,2017-06
4498,4,0.7,-462.8624,631.176,596.7170699999998,34.45893000000024,Normal Error,East,Office Supplies,2017-12
4499,2,0.0,6.2208,12.96,12.960000000000019,1.7763568394002505e-14,Normal Error,West,Office Supplies,2014-11
4500,2,0.0,6.2208,12.96,12.960000000000019,1.7763568394002505e-14,Normal Error,West,Office Supplies,2016-04
4501,5,0.2,8.12,23.2,25.139199999999995,1.939199999999996,Normal Error,West,Office Supplies,2016-04
4502,5,0.2,9.072,25.92,25.90400000000004,0.01599999999996271,Normal Error,Central,Office Supplies,2014-06
4503,6,0.2,7.1928,21.312,90.56168000000005,69.24968000000005,Normal Error,Central,Office Supplies,2014-06
4504,7,0.2,17.3656,173.656,171.67216000000025,1.9838399999997591,Normal Error,West,Technology,2014-12
4505,2,0.0,101.3488,361.96,356.1603999999994,5.7996000000005665,Normal Error,West,Office Supplies,2014-12
4506,3,0.0,13.1985,62.85,47.09109999999996,15.75890000000004,Normal Error,West,Technology,2014-12
4507,3,0.2,51.1485,818.376,246.43016000000006,571.9458399999999,High Error,West,Technology,2014-12
4508,1,0.0,0.2034,20.34,18.738559999999985,1.6014400000000144,Normal Error,West,Office Supplies,2014-12
4509,1,0.0,5.5177,23.99,21.920199999999987,2.0698000000000114,Normal Error,West,Furniture,2014-12
4510,3,0.2,-6.4233,171.288,115.81600000000006,55.47199999999995,Normal Error,West,Furniture,2017-05
4511,2,0.0,17.158,37.3,89.29709999999989,51.99709999999989,Normal Error,Central,Furniture,2016-11
4512,2,0.0,39.3408,81.96,134.0380999999998,52.07809999999979,Normal Error,Central,Office Supplies,2016-11
4513,6,0.7,-40.1808,54.792,54.53088000000002,0.26111999999998403,Normal Error,West,Office Supplies,2016-10
4514,1,0.2,0.8088,10.784,5.577760000000011,5.2062399999999895,Normal Error,Central,Office Supplies,2016-09
4515,1,0.0,75.6548,290.98,304.11829999999986,13.138299999999845,Normal Error,South,Furniture,2016-10
4516,4,0.0,12.0252,36.44,35.408800000000035,1.0311999999999628,Normal Error,Central,Office Supplies,2017-10
4517,5,0.0,10.058,21.4,24.495833333333362,3.0958333333333634,Normal Error,West,Office Supplies,2016-09
4518,7,0.2,15.8158,48.664,79.28128000000001,30.617280000000008,Normal Error,West,Office Supplies,2016-09
4519,4,0.0,6.9552,16.56,16.811359999999993,0.2513599999999947,Normal Error,West,Office Supplies,2016-09
4520,8,0.2,84.22,1347.52,1066.0667200000003,281.4532799999997,Normal Error,South,Office Supplies,2017-06
4521,3,0.0,22.4316,62.31,62.658100000000104,0.3481000000001018,Normal Error,Central,Technology,2014-02
4522,4,0.0,6.9088,20.32,20.084899999999983,0.23510000000001696,Normal Error,Central,Furniture,2014-02
4523,3,0.2,3.0654,9.432,15.737120000000006,6.305120000000006,Normal Error,West,Office Supplies,2017-02
4524,7,0.0,16.0356,34.86,40.15590000000006,5.29590000000006,Normal Error,East,Office Supplies,2014-11
4525,6,0.0,24.1218,89.34,83.41840000000008,5.921599999999927,Normal Error,East,Furniture,2014-11
4526,2,0.0,67.495,269.98,341.7497,71.7697,Normal Error,East,Technology,2017-07
4527,5,0.0,47.952,99.9,132.9591999999998,33.059199999999805,Normal Error,East,Office Supplies,2017-07
4528,4,0.0,14.4596,39.08,40.19549999999996,1.1154999999999617,Normal Error,East,Furniture,2017-07
4529,4,0.2,33.5892,116.832,189.70171999999988,72.86971999999989,Normal Error,East,Technology,2017-09
4530,2,0.8,-3.9032,2.296,2.267279999999999,0.028720000000000745,Normal Error,Central,Office Supplies,2016-11
4531,2,0.1,72.5344,408.006,409.7357800000006,1.7297800000006305,Normal Error,East,Furniture,2016-11
4532,3,0.0,10.5144,40.44,34.6612166666667,5.778783333333301,Normal Error,East,Office Supplies,2016-11
4533,3,0.2,13.7646,122.352,58.91624000000009,63.43575999999992,Normal Error,West,Furniture,2014-10
4534,2,0.0,7.4872,15.28,15.279999999999978,2.1316282072803006e-14,Normal Error,West,Office Supplies,2014-10
4535,2,0.0,5.8604,11.96,12.098200000000014,0.13820000000001365,Normal Error,West,Office Supplies,2015-03
4536,3,0.0,4.9104,15.84,17.551955357142855,1.7119553571428554,Normal Error,West,Furniture,2017-07
4537,3,0.2,30.2316,86.376,143.0134400000001,56.63744000000008,Normal Error,West,Office Supplies,2017-07
4538,3,0.0,6.2016,18.24,19.516919999999985,1.2769199999999863,Normal Error,West,Office Supplies,2017-07
4539,4,0.0,4.3296,13.12,13.355799999999979,0.2357999999999798,Normal Error,West,Office Supplies,2017-07
4540,2,0.0,1.0598,105.98,15.201579999999995,90.77842000000001,Normal Error,East,Technology,2015-02
4541,7,0.3,-28.224,493.92,636.8920400000005,142.9720400000005,Normal Error,East,Furniture,2015-02
4542,7,0.8,-8.904,5.936,5.3481,0.5879000000000003,Normal Error,Central,Office Supplies,2017-06
4543,2,0.0,149.8956,325.86,352.1540000000001,26.294000000000096,Normal Error,Central,Office Supplies,2017-03
4544,9,0.3,-5.4801,383.607,338.96710400000006,44.639895999999965,Normal Error,Central,Furniture,2015-07
4545,2,0.2,16.704,148.48,152.5230399999997,4.043039999999706,Normal Error,Central,Technology,2015-07
4546,7,0.2,53.7544,537.544,418.81752000000057,118.72647999999941,Normal Error,Central,Technology,2015-07
4547,2,0.8,-2.9884,1.928,1.8571599999999993,0.07084000000000068,Normal Error,Central,Office Supplies,2015-07
4548,3,0.2,0.6912,6.912,6.732720000000001,0.17927999999999855,Normal Error,Central,Office Supplies,2015-07
4549,1,0.6,-2.134,7.76,6.8348599999999955,0.9251400000000043,Normal Error,Central,Furniture,2015-07
4550,4,0.2,49.4376,659.168,423.55959999999936,235.60840000000064,Normal Error,Central,Technology,2015-07
4551,2,0.0,2.8224,5.76,8.052879999999993,2.292879999999993,Normal Error,East,Office Supplies,2017-04
4552,3,0.2,4.3902,351.216,229.61928000000006,121.59671999999995,Normal Error,West,Furniture,2014-07
4553,3,0.2,23.028,230.28,224.66591999999986,5.614080000000143,Normal Error,West,Furniture,2014-12
4554,3,0.0,5.778,12.84,13.654199999999987,0.8141999999999872,Normal Error,West,Office Supplies,2014-12
4555,3,0.0,28.41,56.82,92.76780000000002,35.94780000000002,Normal Error,Central,Office Supplies,2016-02
4556,4,0.0,14.202,31.56,34.23419999999996,2.67419999999996,Normal Error,South,Office Supplies,2015-03
4557,4,0.0,0.5584,27.92,31.758960000000037,3.8389600000000357,Normal Error,South,Office Supplies,2015-03
4558,1,0.7,-6.5619,8.559,8.816760000000002,0.2577600000000029,Normal Error,West,Office Supplies,2017-10
4559,2,0.2,17.9684,49.568,91.03224000000004,41.464240000000046,Normal Error,Central,Office Supplies,2014-12
4560,3,0.3,-9.1335,127.869,179.44467999999998,51.57567999999998,Normal Error,Central,Furniture,2014-05
4561,3,0.0,122.148,271.44,334.1573999999996,62.7173999999996,Normal Error,West,Office Supplies,2015-12
4562,3,0.2,8.2764,110.352,87.01103999999995,23.340960000000052,Normal Error,West,Technology,2015-12
4563,5,0.0,13.832,36.4,125.2801999999999,88.88019999999989,Normal Error,West,Furniture,2015-12
4564,4,0.2,-57.6312,419.136,434.82511999999946,15.689119999999434,Normal Error,South,Furniture,2017-09
4565,6,0.2,-1.2588,100.704,92.60863999999997,8.095360000000028,Normal Error,West,Office Supplies,2014-12
4566,3,0.2,4.5216,45.216,41.727359999999926,3.488640000000075,Normal Error,South,Office Supplies,2017-12
4567,6,0.7,-21.1068,28.782,28.753470000000007,0.02852999999999284,Normal Error,South,Office Supplies,2017-12
4568,4,0.2,8.8624,24.448,24.66576000000001,0.21776000000000906,Normal Error,South,Office Supplies,2017-12
4569,6,0.8,-17.2854,10.476,10.897219999999994,0.4212199999999928,Normal Error,Central,Office Supplies,2015-11
4570,3,0.0,26.649,76.14,74.29610000000011,1.8438999999998913,Normal Error,West,Furniture,2014-04
4571,3,0.0,8.0712,21.24,20.94140000000001,0.29859999999998976,Normal Error,Central,Office Supplies,2015-05
4572,2,0.0,60.1412,127.96,139.6687999999997,11.708799999999698,Normal Error,Central,Office Supplies,2015-05
4573,2,0.2,89.997,479.984,412.9279999999996,67.05600000000038,Normal Error,West,Technology,2017-07
4574,7,0.0,184.2204,657.93,646.1745000000003,11.755499999999643,Normal Error,Central,Technology,2016-12
4575,4,0.0,8.7048,33.48,64.95139999999988,31.471399999999882,Normal Error,Central,Furniture,2016-12
4576,5,0.0,3.614,13.9,11.819820000000002,2.0801799999999986,Normal Error,Central,Office Supplies,2016-12
4577,2,0.0,6.715,26.86,25.553839999999994,1.3061600000000055,Normal Error,Central,Office Supplies,2016-12
4578,1,0.2,3.3544,9.584,12.81482,3.2308199999999996,Normal Error,West,Office Supplies,2014-04
4579,3,0.0,56.55,113.1,218.2741999999998,105.17419999999981,Normal Error,South,Office Supplies,2015-06
4580,11,0.0,32.2322,65.78,178.4308000000002,112.6508000000002,Normal Error,East,Office Supplies,2014-07
4581,6,0.0,105.468,239.7,308.09270000000043,68.39270000000045,Normal Error,South,Technology,2015-07
4582,3,0.2,3.8448,25.632,26.45876000000003,0.8267600000000286,Normal Error,East,Furniture,2016-09
4583,8,0.2,7.9704,23.616,68.13167999999997,44.515679999999975,Normal Error,East,Office Supplies,2016-06
4584,2,0.0,3.7996,8.26,8.259999999999993,7.105427357601002e-15,Normal Error,West,Office Supplies,2016-08
4585,7,0.0,38.29,76.58,108.79299999999995,32.21299999999995,Normal Error,West,Office Supplies,2017-11
4586,5,0.0,4.224,8.8,12.85735999999999,4.0573599999999885,Normal Error,West,Office Supplies,2017-11
4587,6,0.2,206.6232,590.352,974.9067599999994,384.5547599999994,Normal Error,West,Office Supplies,2017-11
4588,3,0.0,0.1674,5.58,7.612899999999996,2.032899999999996,Normal Error,West,Office Supplies,2017-11
4589,3,0.0,10.5084,25.02,26.080600000000004,1.0606000000000044,Normal Error,West,Furniture,2017-11
4590,7,0.0,22.6275,452.55,298.9949999999997,153.5550000000003,Normal Error,West,Office Supplies,2017-11
4591,2,0.0,4.9728,17.76,22.832960000000003,5.072960000000002,Normal Error,West,Office Supplies,2016-12
4592,2,0.2,30.2384,302.384,279.9892799999995,22.394720000000518,Normal Error,West,Technology,2016-12
4593,3,0.2,-5.4882,146.352,112.27880000000012,34.073199999999886,Normal Error,West,Furniture,2016-12
4594,2,0.0,2.054,7.9,7.045459999999994,0.8545400000000063,Normal Error,West,Office Supplies,2016-12
4595,3,0.2,33.8517,902.712,741.7730399999996,160.9389600000004,Normal Error,West,Furniture,2016-12
4596,3,0.0,15.1116,53.97,58.038200000000025,4.068200000000026,Normal Error,West,Office Supplies,2016-12
4597,8,0.0,13.2288,33.92,50.589900000000036,16.669900000000034,Normal Error,East,Office Supplies,2016-12
4598,3,0.0,5.8887,21.81,29.415379999999985,7.605379999999986,Normal Error,Central,Office Supplies,2017-08
4599,5,0.0,26.564,91.6,83.42479999999998,8.175200000000018,Normal Error,Central,Office Supplies,2017-08
4600,1,0.0,43.7842,150.98,148.4454999999998,2.534500000000179,Normal Error,East,Furniture,2015-07
4601,9,0.0,63.135,137.25,157.9719,20.721900000000005,Normal Error,East,Office Supplies,2015-07
4602,4,0.0,5.4144,11.52,76.14280000000014,64.62280000000014,Normal Error,East,Office Supplies,2015-07
4603,1,0.2,5.9384,18.272,22.53865999999998,4.26665999999998,Normal Error,South,Office Supplies,2015-05
4604,4,0.2,53.8048,153.728,264.93507999999963,111.20707999999962,Normal Error,South,Office Supplies,2015-05
4605,2,0.2,4.4312,12.224,12.572160000000006,0.34816000000000535,Normal Error,South,Office Supplies,2015-05
4606,7,0.2,50.3832,167.944,346.3634399999999,178.41943999999992,Normal Error,South,Technology,2015-05
4607,1,0.0,13.3371,45.99,72.98799999999991,26.997999999999912,Normal Error,East,Technology,2015-05
4608,3,0.0,160.623,535.41,540.0225000000013,4.612500000001319,Normal Error,East,Office Supplies,2015-05
4609,2,0.2,2.0574,6.096,6.059600000000002,0.03639999999999777,Normal Error,East,Office Supplies,2015-05
4610,7,0.0,21.7728,45.36,45.36000000000001,7.105427357601002e-15,Normal Error,East,Office Supplies,2015-05
4611,8,0.0,20.7328,47.12,53.53749999999994,6.41749999999994,Normal Error,West,Furniture,2017-11
4612,4,0.0,15.68,31.36,41.684600000000025,10.324600000000025,Normal Error,South,Office Supplies,2016-01
4613,3,0.2,3.5712,47.616,40.47824000000001,7.137759999999993,Normal Error,South,Office Supplies,2016-12
4614,5,0.2,8.218,23.48,25.021840000000015,1.5418400000000148,Normal Error,South,Office Supplies,2016-12
4615,3,0.8,-166.3935,62.79,69.64812,6.858120000000007,Normal Error,Central,Office Supplies,2016-09
4616,9,0.2,4.266,28.44,27.528480000000037,0.9115199999999639,Normal Error,Central,Office Supplies,2016-09
4617,3,0.2,6.7188,134.376,134.82560000000004,0.4496000000000322,Normal Error,Central,Technology,2015-09
4618,2,0.0,147.475,589.9,595.6706999999999,5.77069999999992,Normal Error,East,Technology,2015-09
4619,3,0.0,141.1644,542.94,614.4120000000005,71.47200000000043,Normal Error,East,Furniture,2015-09
4620,6,0.2,1007.9832,2879.952,3131.0449599999965,251.0929599999963,Normal Error,West,Technology,2017-12
4621,3,0.2,33.93,90.48,115.12103999999978,24.641039999999776,Normal Error,West,Office Supplies,2017-12
4622,5,0.0,21.714,77.55,82.5111000000001,4.961100000000101,Normal Error,East,Office Supplies,2015-10
4623,3,0.2,-1.9872,8.832,23.90011000000004,15.06811000000004,Normal Error,South,Office Supplies,2017-09
4624,4,0.2,62.1376,177.536,217.3209799999999,39.784979999999905,Normal Error,South,Office Supplies,2017-09
4625,2,0.2,-3.231,258.48,160.4823999999999,97.99760000000012,Normal Error,South,Office Supplies,2017-09
4626,3,0.2,4.2408,14.136,24.305919999999972,10.169919999999973,Normal Error,South,Furniture,2017-09
4627,5,0.0,20.163,77.55,105.11729999999994,27.567299999999946,Normal Error,East,Office Supplies,2016-11
4628,2,0.0,6.9664,24.88,23.86390000000003,1.0160999999999696,Normal Error,East,Office Supplies,2016-11
4629,5,0.0,39.41,140.75,149.47,8.719999999999999,Normal Error,East,Office Supplies,2016-11
4630,3,0.0,9.8901,36.63,36.289700000000074,0.3402999999999281,Normal Error,East,Office Supplies,2016-11
4631,2,0.0,6.1704,17.14,16.49090000000003,0.6490999999999723,Normal Error,Central,Furniture,2015-10
4632,5,0.0,24.84,51.75,69.9622,18.212199999999996,Normal Error,West,Office Supplies,2017-08
4633,3,0.0,11.1564,123.96,115.58049999999977,8.37950000000022,Normal Error,West,Furniture,2017-08
4634,6,0.15,34.494,586.398,360.75708000000026,225.64091999999977,Normal Error,West,Furniture,2015-08
4635,1,0.0,3.2392,80.98,73.46183999999982,7.518160000000179,Normal Error,West,Office Supplies,2015-08
4636,3,0.0,9.7176,242.94,240.50999999999968,2.4300000000003195,Normal Error,West,Office Supplies,2017-03
4637,4,0.0,33.4584,123.92,115.26940000000005,8.650599999999955,Normal Error,West,Office Supplies,2017-04
4638,3,0.0,5.6994,12.39,12.415800000000008,0.025800000000007373,Normal Error,West,Office Supplies,2017-04
4639,2,0.0,12.298,47.3,57.63060000000005,10.330600000000054,Normal Error,West,Office Supplies,2017-04
4640,8,0.0,751.9624,1599.92,1772.151640000001,172.23164000000088,Normal Error,South,Technology,2016-09
4641,1,0.0,5.4341,11.09,12.542159999999994,1.452159999999994,Normal Error,South,Office Supplies,2016-09
4642,4,0.7,-2.5344,3.168,3.5120400000000003,0.3440400000000001,Normal Error,West,Office Supplies,2017-10
4643,4,0.2,-28.9568,579.136,476.3929299999995,102.74307000000044,Normal Error,West,Furniture,2017-10
4644,2,0.2,2.1492,6.368,6.428960000000005,0.06096000000000501,Normal Error,West,Office Supplies,2015-08
4645,2,0.2,41.88,558.4,552.247640000001,6.152359999999021,Normal Error,West,Technology,2015-08
4646,2,0.1,-8.098,145.764,172.13687999999965,26.37287999999964,Normal Error,East,Furniture,2016-08
4647,3,0.0,6.129,13.62,20.78815999999997,7.16815999999997,Normal Error,South,Office Supplies,2014-05
4648,3,0.1,62.7822,434.646,422.86232,11.783680000000004,Normal Error,East,Furniture,2016-04
4649,9,0.0,206.8893,440.19,587.8822000000001,147.69220000000013,Normal Error,West,Office Supplies,2017-05
4650,5,0.0,1.932,64.4,47.65594000000001,16.744059999999998,Normal Error,West,Office Supplies,2017-05
4651,5,0.0,114.9385,244.55,244.40309999999957,0.1469000000004428,Normal Error,West,Office Supplies,2017-04
4652,4,0.0,97.88,195.76,239.55919999999966,43.79919999999967,Normal Error,West,Office Supplies,2017-04
4653,2,0.0,5.7624,11.76,12.339799999999991,0.5797999999999917,Normal Error,East,Office Supplies,2017-02
4654,5,0.0,39.948,166.45,179.67540000000022,13.225400000000235,Normal Error,East,Office Supplies,2017-02
4655,1,0.0,1.3536,2.88,3.287879999999997,0.4078799999999969,Normal Error,West,Office Supplies,2017-06
4656,2,0.2,3.9592,45.248,35.09632000000001,10.151679999999985,Normal Error,Central,Office Supplies,2014-05
4657,2,0.2,14.2272,59.904,62.12936000000016,2.2253600000001583,Normal Error,East,Office Supplies,2015-05
4658,2,0.2,6.5164,23.696,26.964799999999958,3.268799999999956,Normal Error,East,Office Supplies,2015-05
4659,2,0.2,2.8884,7.968,7.96799999999999,9.769962616701378e-15,Normal Error,East,Office Supplies,2015-05
4660,7,0.2,2.0475,18.2,19.72464000000002,1.5246400000000193,Normal Error,East,Office Supplies,2015-05
4661,3,0.2,-0.3444,27.552,25.46312,2.0888799999999996,Normal Error,East,Technology,2015-05
4662,6,0.3,-36.1764,844.116,730.9808200000002,113.13517999999976,Normal Error,East,Furniture,2015-05
4663,3,0.2,-9.594,76.752,65.22504000000009,11.526959999999903,Normal Error,East,Office Supplies,2015-05
4664,1,0.2,1.05,3.0,3.6888000000000005,0.6888000000000005,Normal Error,South,Office Supplies,2016-09
4665,9,0.7,-6.0048,7.506,7.82825999999999,0.32225999999998933,Normal Error,South,Office Supplies,2016-09
4666,2,0.2,5.796,16.56,66.65736000000008,50.09736000000008,Normal Error,South,Office Supplies,2016-09
4667,4,0.0,34.3656,79.92,156.23789999999997,76.31789999999997,Normal Error,West,Furniture,2016-01
4668,2,0.0,13.2962,69.98,89.24029999999986,19.26029999999986,Normal Error,West,Technology,2016-01
4669,10,0.8,-18.802,11.06,11.206759999999983,0.14675999999998268,Normal Error,Central,Office Supplies,2017-05
4670,7,0.32,-119.1918,623.4648,635.3949320000007,11.930132000000754,Normal Error,Central,Furniture,2017-05
4671,5,0.2,-57.951,772.68,566.70886,205.97114,Normal Error,Central,Office Supplies,2017-05
4672,4,0.1,72.358,283.14,424.76355000000046,141.62355000000048,Normal Error,Central,Office Supplies,2016-07
4673,4,0.0,165.3496,635.96,637.9514999999994,1.9914999999994052,Normal Error,Central,Technology,2016-07
4674,1,0.0,33.3172,118.99,135.9937999999998,17.0037999999998,Normal Error,Central,Technology,2016-07
4675,3,0.0,30.0234,272.94,256.8455999999996,16.094400000000405,Normal Error,Central,Furniture,2016-07
4676,2,0.2,1.5008,15.008,13.48640000000001,1.5215999999999887,Normal Error,East,Furniture,2017-03
4677,4,0.2,11.1672,33.088,56.99823999999996,23.91023999999996,Normal Error,West,Office Supplies,2014-03
4678,1,0.0,3.2392,80.98,73.46183999999982,7.518160000000179,Normal Error,West,Office Supplies,2014-03
4679,12,0.0,6.624,82.8,76.34558000000007,6.454419999999928,Normal Error,West,Technology,2014-03
4680,2,0.0,5.7672,21.36,19.897999999999964,1.4620000000000353,Normal Error,West,Office Supplies,2014-03
4681,2,0.2,20.1656,62.048,182.5149600000002,120.4669600000002,Normal Error,West,Office Supplies,2014-03
4682,9,0.0,13.3245,29.61,157.2433999999998,127.63339999999981,Normal Error,East,Office Supplies,2016-07
